/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
334267|20191118131511.562673|20191118131511.562692|20191118131511.562699|19|7|8|17|18
334269|20191118131511.562684|20191118131511.562703|20191118131511.562709|19|6|11|11|10
334271|20191118131511.562691|20191118131511.562711|20191118131511.562717|20|6|7|8|8
334273|20191118131511.562702|20191118131511.562713|20191118131511.562719|11|6|11|2|2
334275|20191118131511.562713|20191118131511.562728|20191118131511.562734|15|6|11|15|15
334277|20191118131511.562723|20191118131511.562746|20191118131511.562752|23|6|10|18|18
334279|20191118131511.562739|20191118131511.562762|20191118131511.562768|23|6|16|16|16
334281|20191118131511.562750|20191118131511.562764|20191118131511.562770|14|6|11|2|2
334283|20191118131511.562759|20191118131511.562780|20191118131511.562786|21|6|9|16|16
334285|20191118131511.562772|20191118131511.562787|20191118131511.562793|15|6|13|7|7
334287|20191118131511.562778|20191118131511.562789|20191118131511.562795|11|6|6|2|2
334289|20191118131511.562790|20191118131511.562830|20191118131511.562836|40|6|12|41|41
334291|20191118131511.562827|20191118131511.562845|20191118131511.562851|18|6|37|15|15
334293|20191118131511.562841|20191118131511.562859|20191118131511.562865|18|6|14|14|14
334295|20191118131511.562856|20191118131511.562873|20191118131511.562879|17|6|15|14|14
334297|20191118131511.562863|20191118131511.562876|20191118131511.562881|13|5|7|3|2
334299|20191118131511.562868|20191118131511.562886|20191118131511.562893|18|7|5|10|12
334301|20191118131511.562877|20191118131511.562888|20191118131511.562894|11|6|9|2|1
334303|20191118131511.562886|20191118131511.562904|20191118131511.562909|18|5|9|16|15
334305|20191118131511.562896|20191118131511.562906|20191118131511.562911|10|5|10|2|2
334307|20191118131511.562904|20191118131511.562920|20191118131511.562927|16|7|8|14|16
334309|20191118131511.562915|20191118131511.562930|20191118131511.562936|15|6|11|10|9
334311|20191118131511.562926|20191118131511.562939|20191118131511.562945|13|6|11|9|9
334313|20191118131511.562933|20191118131511.562954|20191118131511.562960|21|6|7|15|15
334315|20191118131511.562943|20191118131511.562956|20191118131511.562962|13|6|10|2|2
334317|20191118131511.562949|20191118131511.562961|20191118131511.562964|12|3|6|5|2
334319|20191118131511.562955|20191118131511.562962|20191118131511.562966|7|4|6|1|2
334321|20191118131511.562962|20191118131511.562976|20191118131511.562982|14|6|7|14|16
334323|20191118131511.562971|20191118131511.563002|20191118131511.563008|31|6|9|26|26
334325|20191118131511.563000|20191118131511.563020|20191118131511.563039|20|19|29|18|31
334327|20191118131511.563013|20191118131511.563035|20191118131511.563041|22|6|13|15|2
334329|20191118131511.563020|20191118131511.563051|20191118131511.563057|31|6|7|16|16
334331|20191118131511.563036|20191118131511.563053|20191118131511.563059|17|6|16|2|2
334343|20191118131511.563047|20191118131511.563069|20191118131511.563077|22|8|11|16|18
334347|20191118131511.563061|20191118131511.563078|20191118131511.563083|17|5|14|9|6
334349|20191118131511.563068|20191118131511.563080|20191118131511.563085|12|5|7|2|2
334351|20191118131511.563079|20191118131511.563097|20191118131511.563103|18|6|11|17|18
334353|20191118131511.563089|20191118131511.563112|20191118131511.563119|23|7|10|15|16
334355|20191118131511.563100|20191118131511.563114|20191118131511.563121|14|7|11|2|2
