/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
334095|20191118094352.769416|20191118094352.769439|20191118094352.769441|23|2|13|15|15
334097|20191118094352.769427|20191118094352.769440|20191118094352.769443|13|3|11|1|2
334099|20191118094352.769436|20191118094352.769454|20191118094352.769456|18|2|9|14|13
334101|20191118094352.769449|20191118094352.769464|20191118094352.769466|15|2|13|10|10
334103|20191118094352.769460|20191118094352.769473|20191118094352.769475|13|2|11|9|9
334105|20191118094352.769467|20191118094352.769482|20191118094352.769484|15|2|7|9|9
334107|20191118094352.769478|20191118094352.769491|20191118094352.769493|13|2|11|9|9
334109|20191118094352.769485|20191118094352.769500|20191118094352.769503|15|3|7|9|10
334111|20191118094352.769496|20191118094352.769509|20191118094352.769511|13|2|11|9|8
334113|20191118094352.769503|20191118094352.769517|20191118094352.769519|14|2|7|8|8
334115|20191118094352.769514|20191118094352.769527|20191118094352.769529|13|2|11|10|10
334117|20191118094352.769521|20191118094352.769536|20191118094352.769538|15|2|7|9|9
334119|20191118094352.769532|20191118094352.769544|20191118094352.769556|12|12|11|8|18
334121|20191118094352.769540|20191118094352.769559|20191118094352.769561|19|2|8|15|5
334123|20191118094352.769559|20191118094352.769572|20191118094352.769574|13|2|19|13|13
334125|20191118094352.769570|20191118094352.769589|20191118094352.769591|19|2|11|17|17
334127|20191118094352.769583|20191118094352.769604|20191118094352.769606|21|2|13|15|15
334129|20191118094352.769598|20191118094352.769618|20191118094352.769622|20|4|15|14|16
334131|20191118094352.769613|20191118094352.769643|20191118094352.769645|30|2|15|25|23
334134|20191118094352.769627|20191118094352.769660|20191118094352.769664|33|4|14|17|19
334136|20191118094352.769647|20191118094352.769662|20191118094352.769666|15|4|20|2|2
334138|20191118094352.769658|20191118094352.769677|20191118094352.769679|19|2|11|15|13
334140|20191118094352.769672|20191118094352.769685|20191118094352.769688|13|3|14|8|9
334142|20191118094352.769682|20191118094352.769695|20191118094352.769697|13|2|10|10|9
334144|20191118094352.769688|20191118094352.769705|20191118094352.769708|17|3|6|10|11
334146|20191118094352.769702|20191118094352.769715|20191118094352.769718|13|3|14|10|10
334148|20191118094352.769709|20191118094352.769733|20191118094352.769736|24|3|7|18|18
334150|20191118094352.769724|20191118094352.769734|20191118094352.769737|10|3|15|1|1
334152|20191118094352.769733|20191118094352.769749|20191118094352.769751|16|2|9|15|14
334154|20191118094352.769745|20191118094352.769784|20191118094352.769787|39|3|12|35|36
334156|20191118094352.769769|20191118094352.769785|20191118094352.769789|16|4|24|1|2
334158|20191118094352.769784|20191118094352.769801|20191118094352.769803|17|2|15|16|14
334160|20191118094352.769796|20191118094352.769810|20191118094352.769813|14|3|12|9|10
334162|20191118094352.769807|20191118094352.769819|20191118094352.769822|12|3|11|9|9
334164|20191118094352.769813|20191118094352.769828|20191118094352.769831|15|3|6|9|9
334166|20191118094352.769825|20191118094352.769837|20191118094352.769840|12|3|12|9|9
334168|20191118094352.769831|20191118094352.769847|20191118094352.769849|16|2|6|10|9
334170|20191118094352.769843|20191118094352.769856|20191118094352.769858|13|2|12|9|9
334173|20191118094352.769850|20191118094352.769871|20191118094352.769874|21|3|7|15|16
334175|20191118094352.769867|20191118094352.769889|20191118094352.769891|22|2|17|18|17
334177|20191118094352.769883|20191118094352.769903|20191118094352.769905|20|2|16|14|14
334179|20191118094352.769892|20191118094352.769910|20191118094352.769913|18|3|9|7|8
334181|20191118094352.769902|20191118094352.769912|20191118094352.769914|10|2|10|2|1
334183|20191118094352.769913|20191118094352.769927|20191118094352.769930|14|3|11|15|16
334185|20191118094352.769922|20191118094352.769946|20191118094352.769948|24|2|9|19|18
334187|20191118094352.769938|20191118094352.769961|20191118094352.769963|23|2|16|15|15
334189|20191118094352.769949|20191118094352.769962|20191118094352.769965|13|3|11|1|2
